Timestep 	 x[2] 	 x_desired[2] 	 command torques[5] 	 f contact[2]
21.0331	  3.34898 -0.299632	  3.35006 -0.187586	  15.8852  -6.14013  -7.41251 -0.269577  -4.48577	-3.83682e-11     -9.91283
21.0341	  3.34859 -0.299632	  3.34964 -0.187586	   15.888  -6.12875  -7.40103 -0.265258  -4.47907	-3.81394e-11      -9.9194
21.0351	  3.34811 -0.299633	  3.34964 -0.187586	  15.8952  -6.10364  -7.38334 -0.253117  -4.47311	-3.69368e-11     -9.92678
21.0361	  3.34768 -0.299634	  3.34876 -0.187586	  15.8994  -6.08646  -7.36749 -0.245964  -4.46499	-3.52218e-11     -9.93485
21.0371	  3.34724 -0.299634	  3.34835 -0.187586	  15.9104  -6.04191   -7.3298 -0.226168  -4.44799	-3.29493e-11     -9.94348
21.0381	   3.3468 -0.299635	  3.34792 -0.187586	  15.9309  -5.91973  -7.22173 -0.170427  -4.40273	-3.09794e-11      -9.9501
21.0391	  3.34636 -0.299639	  3.34748 -0.187586	 15.9075 -6.03399 -7.31638 -0.22484 -4.43897	-2.83704e-11     -9.94272
21.0401	 3.34592 -0.29964	  3.34705 -0.187586	  15.8882  -6.07896  -7.34303 -0.242329  -4.44408	-2.50132e-11     -9.93466
21.0411	  3.34548 -0.299641	  3.34662 -0.187586	  15.8801  -6.10308  -7.35832 -0.255186  -4.44751	-2.16397e-11     -9.92845
21.0421	  3.34504 -0.299642	  3.34618 -0.187586	  15.8738  -6.12118  -7.36936 -0.265055  -4.44951	-1.89102e-11     -9.92402
21.0431	   3.3446 -0.299643	  3.34574 -0.187586	  15.8693  -6.13386  -7.37651 -0.272252  -4.45017	-1.62243e-11     -9.92125
21.0441	  3.34416 -0.299644	  3.34531 -0.187586	  15.8664  -6.14141     -7.38 -0.276909  -4.44958	-1.32087e-11     -9.92002
21.0451	  3.34371 -0.299645	  3.34487 -0.187586	 15.8648 -6.14422 -7.38008 -0.27922 -4.44785	-1.05248e-11     -9.92022
21.0461	  3.34327 -0.299646	  3.34443 -0.187586	 15.8648 -6.14422 -7.38008 -0.27922 -4.44785	-8.30227e-12     -9.92173
21.0471	  3.34281 -0.299647	  3.34399 -0.187586	  15.8646  -6.14271  -7.37705 -0.279397  -4.44508	-7.15314e-12     -9.92443
21.0481	  3.34239 -0.299648	  3.34354 -0.187586	  15.8648  -6.13944  -7.37197 -0.278918  -4.44104	-5.87191e-12     -9.92821
21.0491	  3.34194 -0.299649	   3.3431 -0.187586	  15.8686  -6.12496  -7.36139 -0.272199  -4.43716	-3.86447e-12     -9.93295
21.0501	 3.34153 -0.29965	   3.3431 -0.187586	  15.8714    -6.113   -7.3507 -0.267244  -4.43181	-2.28513e-12     -9.93854
21.0511	  3.34104 -0.299651	  3.34265 -0.187586	  15.8688  -6.10544  -7.34233 -0.258356  -4.42717	-1.53327e-12     -9.94487
21.0521	  3.34058 -0.299652	  3.34223 -0.187586	  15.8689  -6.09946  -7.33202 -0.257375  -4.41905	-1.10307e-12     -9.95185
21.0531	  3.34015 -0.299653	  3.34135 -0.187586	  15.8726  -6.08273  -7.31695 -0.250289  -4.41169	-1.19118e-12     -9.95936
21.0541	   3.3397 -0.299654	  3.34091 -0.187586	  15.8783  -6.05953  -7.29857 -0.239623  -4.40437	-1.7127e-12    -9.96483
21.0551	  3.33925 -0.299657	  3.34047 -0.187586	  15.8973  -5.94265  -7.19446 -0.186514  -4.36043	-2.24328e-12     -9.95632
21.0561	   3.3388 -0.299659	  3.34002 -0.187586	  15.8726  -6.06045  -7.29148 -0.242622  -4.39749	-3.0696e-12    -9.94712
21.0571	 3.33835 -0.29966	  3.33958 -0.187586	  15.8611  -6.09428  -7.31355 -0.260274  -4.40317	-3.91441e-12     -9.93979
21.0581	   3.3379 -0.299661	  3.33913 -0.187586	  15.8516  -6.12265  -7.33183 -0.275213  -4.40755	-4.65579e-12     -9.93424
21.0591	  3.33745 -0.299662	  3.33869 -0.187586	  15.8441  -6.14489   -7.3458 -0.287107  -4.41049	-5.65918e-12     -9.93037
21.0601	    3.337 -0.299664	  3.33824 -0.187586	  15.8383  -6.16155   -7.3558 -0.296245  -4.41205	-6.84e-12  -9.92808
21.0611	  3.33654 -0.299665	  3.33779 -0.187586	  15.8233  -6.19118  -7.37108 -0.304899  -4.41286	-7.8793e-12    -9.92725
21.0621	  3.33609 -0.299666	  3.33735 -0.187586	  15.8207  -6.19764   -7.3738 -0.308996  -4.41196	-7.92552e-12     -9.92778
21.0631	  3.33568 -0.299667	  3.33735 -0.187586	  15.8196  -6.19952  -7.37324 -0.310834  -4.40997	-7.71631e-12     -9.92954
21.0641	  3.33521 -0.299668	  3.33645 -0.187586	  15.8223  -6.18962  -7.36678 -0.306161  -4.40803	-7.46697e-12     -9.93244
21.0651	 3.33476 -0.29967	  3.33599 -0.187586	  15.8253  -6.17521  -7.35223 -0.300983  -4.39933	-6.12994e-12     -9.93635
21.0661	   3.3343 -0.299671	  3.33555 -0.187586	  15.8273   -6.1654  -7.34244 -0.297259   -4.3937	-4.6431e-12    -9.94116
21.0671	  3.33391 -0.299672	   3.3351 -0.187586	  15.8341  -6.14135   -7.3262 -0.285475  -4.38896	-2.90428e-12     -9.94677
21.0681	  3.33339 -0.299673	  3.33465 -0.187586	  15.8341  -6.14135   -7.3262 -0.285475  -4.38896	-9.55011e-13     -9.95307
21.0691	  3.33299 -0.299674	  3.33419 -0.187586	  15.8432  -6.10416  -7.29549 -0.268939  -4.37547	1.00721e-14    -9.95996
21.0701	  3.33249 -0.299678	  3.33375 -0.187586	   15.8903   -5.65836   -6.87285 -0.0535063   -4.18693	7.54204e-13    -9.95757
21.0711	 3.33202 -0.29968	  3.33328 -0.187586	  15.7988  -6.19632  -7.34355 -0.301935  -4.37991	1.7134e-12   -9.94664
21.0721	  3.33161 -0.299681	  3.33283 -0.187586	   15.792  -6.21498  -7.35672 -0.311472   -4.3843	2.69816e-12     -9.9373
21.0731	  3.33116 -0.299683	  3.33238 -0.187586	   15.783   -6.2431  -7.37511 -0.326194  -4.38868	3.68882e-12    -9.92991
21.0741	   3.3307 -0.299684	  3.33193 -0.187586	  15.7754  -6.26685  -7.38975 -0.338941  -4.39123	4.42376e-12     -9.9244
21.0751	  3.33024 -0.299686	  3.33147 -0.187586	  15.7708  -6.28148  -7.39891 -0.346928  -4.39273	5.1812e-12   -9.92067
21.0761	  3.32978 -0.299687	  3.33101 -0.187586	  15.7677  -6.29116  -7.40437 -0.352523  -4.39284	6.4437e-12   -9.91859
21.0771	  3.32927 -0.299689	  3.33056 -0.187586	  15.7629  -6.30524  -7.40992 -0.361114  -4.39048	7.4676e-12   -9.91805
21.0781	 3.32881 -0.29969	  3.33011 -0.187586	  15.7619  -6.30761  -7.40937 -0.363307  -4.38794	8.1186e-12   -9.91893
21.0791	  3.32835 -0.299692	  3.32965 -0.187586	  15.7634  -6.30232  -7.40439 -0.361454  -4.38479	7.88068e-12     -9.9211
21.0801	  3.32783 -0.299694	   3.3292 -0.187586	  15.7634  -6.30232  -7.40439 -0.361454  -4.38479	7.9345e-12   -9.92445
21.0811	  3.32736 -0.299695	  3.32874 -0.187586	  15.7685   -6.2884  -7.38865 -0.359937  -4.37365	9.7404e-12   -9.92885
21.0821	  3.32695 -0.299696	  3.32828 -0.187586	  15.7753  -6.26563  -7.37338 -0.348831  -4.36904	1.30378e-11    -9.93419
21.0831	  3.32654 -0.299697	  3.32781 -0.187586	  15.7831  -6.23923  -7.35573 -0.335882  -4.36389	1.69798e-11    -9.94035
21.0841	  3.32603 -0.299699	  3.32736 -0.187586	  15.7846  -6.23051  -7.34426 -0.333385  -4.35556	2.02201e-11    -9.94722
21.0851	  3.32555 -0.299703	   3.3269 -0.187586	  15.8586   -5.7398  -6.90226 -0.110389  -4.16812	2.26771e-11    -9.94489
21.0861	  3.32508 -0.299705	   3.3269 -0.187586	  15.8586   -5.7398  -6.90226 -0.110389  -4.16812	2.3947e-11   -9.93413
21.0871	   3.3246 -0.299707	  3.32596 -0.187586	  15.7691  -6.26982  -7.36681 -0.354731   -4.3593	2.44506e-11    -9.92503
21.0881	  3.32415 -0.299708	  3.32552 -0.187586	  15.7593  -6.29932  -7.38547 -0.370283  -4.36315	2.45785e-11    -9.91796
21.0891	 3.32374 -0.29971	  3.32506 -0.187586	  15.7475  -6.33833  -7.41297 -0.390402  -4.37078	2.5212e-11   -9.91285
21.0901	  3.32318 -0.299712	   3.3246 -0.187586	  15.7475  -6.33833  -7.41297 -0.390402  -4.37078	2.67785e-11    -9.90957
21.0911	   3.3228 -0.299713	  3.32413 -0.187586	  15.7295  -6.38015  -7.43565 -0.406055  -4.37172	2.89111e-11      -9.908
21.0921	  3.32234 -0.299715	  3.32367 -0.187586	  15.7288  -6.38304  -7.43637 -0.408291  -4.37011	3.18256e-11    -9.90802
21.0931	  3.32187 -0.299717	  3.32319 -0.187586	  15.7288  -6.38304  -7.43637 -0.408291  -4.37011	3.36902e-11     -9.9095
21.0941	  3.32135 -0.299718	  3.32274 -0.187586	  15.7281  -6.38529  -7.43218 -0.411908  -4.36213	3.45805e-11     -9.9123
21.0951	 3.32093 -0.29972	  3.32227 -0.187586	  15.7336  -6.36693  -7.41993 -0.403039  -4.35849	3.43937e-11    -9.91631
21.0961	   3.3204 -0.299722	   3.3218 -0.187586	  15.7343  -6.36312  -7.41255 -0.402871  -4.35156	3.29556e-11    -9.92139
21.0971	  3.31993 -0.299723	  3.32135 -0.187586	  15.7343  -6.36312  -7.41255 -0.402871  -4.35156	3.11851e-11    -9.92493
21.0981	  3.31944 -0.299728	  3.32088 -0.187586	  15.7266  -6.37722  -7.41514 -0.412426  -4.34629	2.98531e-11    -9.91496
21.0991	 3.31904 -0.29973	   3.3204 -0.187586	    15.72  -6.40101  -7.43499 -0.423777  -4.35454	2.8111e-11   -9.90485
21.1001	  3.31845 -0.299732	  3.31995 -0.187586	    15.72  -6.40101  -7.43499 -0.423777  -4.35454	2.60087e-11    -9.89705
21.1011	  3.31798 -0.299734	  3.31995 -0.187586	  15.6941  -6.46791  -7.47108 -0.453228  -4.35658	2.37615e-11    -9.89141
21.1021	  3.31753 -0.299736	  3.31944 -0.187586	  15.6901  -6.48319  -7.48274 -0.461019  -4.36012	2.10854e-11    -9.88782
21.1031	  3.31704 -0.299738	  3.31901 -0.187586	  15.6849  -6.50098  -7.49345 -0.470761  -4.36103	1.82245e-11    -9.88613
21.1041	 3.31657 -0.29974	  3.31853 -0.187586	  15.6827  -6.50998  -7.49858 -0.476038  -4.36061	1.57402e-11     -9.8862
21.1051	  3.31613 -0.299742	  3.31807 -0.187586	  15.6816  -6.51487  -7.50023 -0.479425  -4.35861	1.29457e-11    -9.88788
21.1061	  3.31563 -0.299744	   3.3176 -0.187586	  15.6848  -6.50647  -7.49484 -0.475615  -4.35638	1.02198e-11    -9.89103
21.1071	  3.31515 -0.299746	  3.31713 -0.187586	  15.6858  -6.50342  -7.48997 -0.475333  -4.35156	8.15051e-12    -9.89552
21.1081	  3.31468 -0.299748	  3.31666 -0.187586	  15.6895  -6.49214  -7.48048 -0.470653  -4.34634	7.05396e-12     -9.9012
21.1091	  3.3142 -0.29975	  3.31619 -0.187586	  15.6942  -6.47705  -7.46819 -0.464122  -4.34019	6.48417e-12    -9.90794
21.1101	  3.31372 -0.299752	  3.31572 -0.187586	  15.6998  -6.45837  -7.45317 -0.455851   -4.3331	6.84138e-12    -9.91559
21.1111	  3.31325 -0.299754	  3.31525 -0.187586	  15.6975  -6.45112  -7.44312 -0.447813  -4.32573	7.86001e-12    -9.92403
21.1121	  3.31277 -0.299756	  3.31431 -0.187586	  15.7044  -6.42732   -7.4243 -0.437041  -4.31743	8.36276e-12    -9.93065
21.1131	 3.31229 -0.29976	  3.31431 -0.187586	  15.7247   -6.3101  -7.32123 -0.383747  -4.27348	8.32277e-12    -9.92342
21.1141	  3.31181 -0.299763	  3.31382 -0.187586	  15.7039  -6.41584  -7.40958 -0.433669  -4.30762	7.87872e-12    -9.91567
21.1151	  3.31133 -0.299765	  3.31336 -0.187586	  15.6939   -6.4475  -7.43006 -0.450179  -4.31194	7.05958e-12    -9.90994
21.1161	  3.31085 -0.299767	  3.31241 -0.187586	  15.6877  -6.46786  -7.44384 -0.460808  -4.31514	7.18552e-12    -9.90613
21.1171	  3.31041 -0.299769	  3.31241 -0.187586	  15.6819  -6.48641  -7.45493 -0.470912  -4.31625	6.92627e-12    -9.90409
21.1181	  3.30989 -0.299772	  3.31146 -0.187586	 15.6807 -6.49116 -7.45864 -0.47359 -4.31699	6.68555e-12    -9.90371
21.1191	  3.30941 -0.299774	  3.31099 -0.187586	   15.677  -6.50209  -7.46306 -0.480317  -4.31476	6.21791e-12    -9.90485
21.1201	  3.30893 -0.299776	  3.31051 -0.187586	  15.6771  -6.50176  -7.46137 -0.480995  -4.31218	6.09544e-12    -9.90739
21.1211	  3.30845 -0.299778	  3.31004 -0.187586	  15.6679  -6.51477  -7.46527 -0.481633  -4.30899	6.55712e-12    -9.91118
21.1221	 3.30797 -0.29978	  3.31004 -0.187586	  15.6704  -6.50608  -7.45741 -0.478249  -4.30427	6.78913e-12    -9.91611
21.1231	  3.30748 -0.299783	  3.30907 -0.187586	  15.6747  -6.49161  -7.44599 -0.471887  -4.29891	7.00344e-12    -9.92205
21.1241	    3.307 -0.299785	  3.30907 -0.187586	  15.6792   -6.4756  -7.43287 -0.464919  -4.29254	7.5609e-12   -9.92886
21.1251	  3.30652 -0.299787	  3.30813 -0.187586	 15.6847 -6.45608 -7.41739 -0.45618 -4.28561	8.94665e-12    -9.93644
21.1261	  3.30603 -0.299792	  3.30765 -0.187586	  15.6892  -6.43856  -7.40188 -0.448784  -4.27752	1.03402e-11    -9.93485
21.1271	  3.30552 -0.299794	  3.30716 -0.187586	  15.6884  -6.43027  -7.39087 -0.446215  -4.27036	1.23137e-11    -9.92507
21.1281	  3.30509 -0.299797	  3.30668 -0.187586	  15.6757  -6.46992  -7.41671 -0.466688  -4.27619	1.42779e-11    -9.91743
21.1291	  3.30455 -0.299799	   3.3062 -0.187586	  15.6692  -6.49121   -7.4327 -0.477272   -4.2816	1.55371e-11     -9.9118
21.1301	  3.30409 -0.299802	  3.30573 -0.187586	  15.6596  -6.52108  -7.45013 -0.493372  -4.28323	1.76841e-11    -9.90807
21.1311	  3.30361 -0.299804	  3.30525 -0.187586	  15.6446  -6.55256  -7.46811 -0.502449  -4.28548	1.96636e-11    -9.90612
21.1321	  3.30315 -0.299807	  3.30477 -0.187586	  15.6419   -6.5624  -7.47382 -0.508496   -4.2846	2.17812e-11     -9.9058
21.1331	  3.30264 -0.299809	  3.30429 -0.187586	  15.6419   -6.5624  -7.47382 -0.508496   -4.2846	2.32069e-11    -9.90701
21.1341	   3.3022 -0.299811	   3.3038 -0.187586	  15.6402  -6.56722  -7.47422 -0.512126  -4.28123	2.40616e-11     -9.9096
21.1351	  3.30169 -0.299814	  3.30332 -0.187586	  15.6458  -6.54903  -7.45962 -0.504548  -4.27344	2.54612e-11    -9.91344
21.1361	   3.3012 -0.299816	  3.30284 -0.187586	  15.6492  -6.53706  -7.44935 -0.499584  -4.26784	2.67907e-11    -9.91841
21.1371	  3.30069 -0.299819	  3.30236 -0.187586	  15.6492  -6.53706  -7.44935 -0.499584  -4.26784	2.84265e-11    -9.92437
21.1381	   3.3002 -0.299821	  3.30186 -0.187586	  15.6528  -6.52417  -7.43766 -0.494384  -4.26112	3.07031e-11     -9.9312
21.1391	  3.29971 -0.299824	  3.30139 -0.187586	   15.658  -6.50543  -7.42254 -0.486095  -4.25405	3.24457e-11    -9.93631
21.1401	  3.29922 -0.299829	  3.30091 -0.187586	  15.6757  -6.39738  -7.32592 -0.437429  -4.21173	3.37852e-11    -9.92767
21.1411	  3.29873 -0.299832	  3.30043 -0.187586	  15.6419  -6.52718  -7.42683 -0.492261  -4.24705	3.61212e-11    -9.91861
21.1421	  3.29825 -0.299835	  3.29994 -0.187586	  15.6315  -6.56095  -7.44958 -0.509516  -4.25261	3.92244e-11    -9.91168
21.1431	  3.29776 -0.299837	  3.29946 -0.187586	  15.6232  -6.58772  -7.46729 -0.523385  -4.25641	4.31227e-11    -9.90677
21.1441	 3.29727 -0.29984	  3.29898 -0.187586	  15.6131   -6.6215  -7.48864 -0.541495  -4.25923	4.68639e-11    -9.90375
21.1451	  3.29678 -0.299843	  3.29849 -0.187586	  15.6109  -6.62925  -7.49285 -0.546084   -4.2585	5.07354e-11    -9.90249
21.1461	  3.29628 -0.299845	    3.298 -0.187586	  15.6109  -6.62925  -7.49285 -0.546084   -4.2585	5.37446e-11    -9.90286
21.1471	  3.29583 -0.299848	  3.29752 -0.187586	   15.613  -6.62396  -7.48801 -0.544685   -4.2541	5.47619e-11    -9.90472
21.1481	  3.29533 -0.299851	  3.29703 -0.187586	  15.6148  -6.61796  -7.48208 -0.542653  -4.24977	5.55154e-11    -9.90795
21.1491	  3.29485 -0.299853	  3.29654 -0.187586	  15.6187  -6.60567   -7.4723 -0.537363  -4.24483	5.57722e-11     -9.9124
21.1501	  3.29432 -0.299856	  3.29606 -0.187586	  15.6187  -6.60567   -7.4723 -0.537363  -4.24483	5.54697e-11    -9.91794
21.1511	  3.29383 -0.299859	  3.29555 -0.187586	  15.6103  -6.61524  -7.47189 -0.537002   -4.2384	5.498e-11  -9.92446
21.1521	  3.29332 -0.299862	  3.29555 -0.187586	  15.6165  -6.59475  -7.45665 -0.527596  -4.23207	5.42007e-11    -9.92933
21.1531	  3.29282 -0.299867	  3.29506 -0.187586	  15.6339  -6.48847  -7.36154 -0.479816  -4.19011	5.29789e-11    -9.92052
21.1541	 3.29235 -0.29987	  3.29411 -0.187586	   15.611  -6.60041  -7.45331 -0.532814  -4.22451	5.09927e-11    -9.91138
21.1551	  3.29186 -0.299873	  3.29362 -0.187586	  15.6006  -6.63453  -7.47636 -0.550185   -4.2301	4.85498e-11    -9.90444
21.1561	  3.29136 -0.299876	  3.29313 -0.187586	  15.5926  -6.66114  -7.49412 -0.563916  -4.23389	4.63192e-11    -9.89958
21.1571	  3.29084 -0.299879	  3.29263 -0.187586	 15.5867 -6.68098 -7.50703 -0.57437 -4.23599	4.37918e-11    -9.89667
21.1581	  3.29037 -0.299882	  3.29215 -0.187586	  15.581 -6.70139 -7.51914  -0.5859  -4.2356	4.11841e-11    -9.89559
21.1591	  3.28988 -0.299885	  3.29167 -0.187586	  15.5808  -6.70314  -7.51916 -0.587552   -4.2334	3.84403e-11    -9.89617
21.1601	  3.28939 -0.299888	  3.29118 -0.187586	  15.5712  -6.71795  -7.52461 -0.588761  -4.23057	3.58348e-11     -9.8983
21.1611	  3.28889 -0.299891	  3.29069 -0.187586	  15.5738  -6.71014  -7.51774 -0.585771  -4.22609	3.29608e-11    -9.90182
21.1621	   3.2884 -0.299894	   3.2902 -0.187586	  15.5776  -6.69835  -7.50797 -0.580849  -4.22066	3.03879e-11    -9.90661
21.1631	   3.2879 -0.299896	   3.2902 -0.187586	  15.5776  -6.69835  -7.50797 -0.580849  -4.22066	2.83805e-11    -9.91252
21.1641	  3.28739 -0.299899	  3.28968 -0.187586	  15.5837  -6.67916  -7.49403 -0.572038  -4.21486	2.71e-11 -9.91942
21.1651	   3.2869 -0.299902	  3.28871 -0.187586	  15.5877  -6.66466  -7.48086 -0.566165  -4.20714	2.66919e-11     -9.9247
21.1661	   3.2864 -0.299908	  3.28823 -0.187586	  15.6065  -6.55526  -7.38465 -0.516623  -4.16556	2.63469e-11     -9.9163
21.1671	  3.28595 -0.299911	  3.28823 -0.187586	  15.5838  -6.66622  -7.47519 -0.569201  -4.19908	2.55e-11 -9.90757
21.1681	  3.28543 -0.299915	  3.28723 -0.187586	 15.5767 -6.69016 -7.49323 -0.58098   -4.205	2.31295e-11    -9.90105
21.1691	  3.28493 -0.299918	  3.28674 -0.187586	  15.5687  -6.71656  -7.51054 -0.594676  -4.20823	1.99579e-11    -9.89661
21.1701	  3.28443 -0.299921	  3.28626 -0.187586	  15.5629  -6.73601  -7.52291 -0.604998   -4.2098	1.67728e-11    -9.89413
21.1711	  3.28394 -0.299924	  3.28575 -0.187586	  15.5475  -6.76954  -7.54076 -0.615451  -4.21011	1.33467e-11    -9.89345
21.1721	  3.28345 -0.299928	  3.28526 -0.187586	 15.5474 -6.77176 -7.54231 -0.61702 -4.20938	9.75272e-12    -9.89445
21.1731	  3.28295 -0.299931	  3.28477 -0.187586	  15.5478  -6.77177  -7.54126 -0.617772  -4.20691	6.22631e-12    -9.89698
21.1741	  3.28243 -0.299934	  3.28429 -0.187586	  15.5495  -6.76725  -7.53683 -0.616375  -4.20317	3.12217e-12     -9.9009
21.1751	  3.28195 -0.299937	  3.28378 -0.187586	   15.551  -6.76247  -7.53087 -0.615197  -4.19777	4.47802e-13    -9.90606
21.1761	 3.28147 -0.29994	   3.2833 -0.187586	  15.5567   -6.7452  -7.51858 -0.607261  -4.19266	-1.53386e-12     -9.91234
21.1771	  3.28096 -0.299943	   3.2828 -0.187586	   15.562   -6.7279  -7.50504 -0.599601  -4.18618	-2.35679e-12     -9.91958
21.1781	  3.28044 -0.299947	  3.28231 -0.187586	  15.5675  -6.70931  -7.49009 -0.591474  -4.17874	-2.5717e-12    -9.92767
21.1791	 3.27993 -0.29995	  3.28182 -0.187586	 15.5724 -6.69161 -7.47454 -0.58407 -4.17013	-2.22508e-12     -9.93399
21.1801	  3.27942 -0.299956	   3.2813 -0.187586	  15.5908  -6.58287  -7.37818 -0.535077  -4.12777	-1.56305e-12      -9.9265
21.1811	  3.27897 -0.299959	  3.28081 -0.187586	 15.5597 -6.70293  -7.4721 -0.58475 -4.16091	-3.54826e-13     -9.91854
21.1821	  3.27844 -0.299963	  3.28081 -0.187586	  15.5526  -6.72658  -7.48964 -0.596406  -4.16646	1.95502e-12    -9.91266
21.1831	  3.27797 -0.299966	  3.28031 -0.187586	  15.5442  -6.75342  -7.50644 -0.610473  -4.16879	4.85896e-12    -9.90875
21.1841	 3.27744 -0.29997	  3.27934 -0.187586	  15.5398  -6.76843   -7.5164 -0.618344  -4.17042	6.59536e-12    -9.90666
21.1851	  3.27699 -0.299973	  3.27883 -0.187586	  15.5349  -6.78405  -7.52489 -0.627081  -4.16961	7.26642e-12    -9.90628
21.1861	  3.27644 -0.299977	  3.27835 -0.187586	  15.5334  -6.78975  -7.52634 -0.631414  -4.16545	7.73055e-12    -9.90747
21.1871	 3.27596 -0.29998	  3.27785 -0.187586	  15.5366  -6.78053   -7.5199 -0.627343  -4.16238	8.08582e-12    -9.91009
21.1881	  3.27546 -0.299983	  3.27735 -0.187586	  15.5366  -6.78053   -7.5199 -0.627343  -4.16238	8.91986e-12    -9.91401
21.1891	  3.27495 -0.299987	  3.27685 -0.187586	  15.5393  -6.77191  -7.51239 -0.623952  -4.15762	1.06078e-11    -9.91909
21.1901	 3.27444 -0.29999	  3.27637 -0.187586	  15.5354  -6.76602   -7.5003 -0.616272  -4.14552	1.36084e-11    -9.92521
21.1911	  3.27395 -0.299994	  3.27585 -0.187586	  15.5354  -6.76602   -7.5003 -0.616272  -4.14552	1.56504e-11    -9.93224
21.1921	  3.27346 -0.299997	  3.27536 -0.187586	 15.5424 -6.74333  -7.4839 -0.60576 -4.13901	1.67932e-11    -9.93756
21.1931	  3.27295 -0.300003	  3.27486 -0.187586	  15.5613  -6.63496  -7.38959 -0.556579  -4.09831	1.75249e-11    -9.92915
21.1941	  3.27243 -0.300007	  3.27438 -0.187586	  15.5272  -6.77879  -7.50009 -0.626062  -4.13495	1.8346e-11   -9.92035
21.1951	 3.27194 -0.30001	  3.27386 -0.187586	  15.5272  -6.77879  -7.50009 -0.626062  -4.13495	1.94e-11  -9.9137
21.1961	  3.27145 -0.300014	  3.27337 -0.187586	  15.5209  -6.80023  -7.51537 -0.636841  -4.13892	1.9907e-11   -9.90908
21.1971	  3.27091 -0.300018	  3.27288 -0.187586	  15.5151  -6.81921  -7.52774 -0.646739  -4.14079	1.99331e-11    -9.90636
21.1981	  3.27042 -0.300022	  3.27238 -0.187586	   15.508  -6.84348  -7.54149 -0.660304  -4.13951	1.92721e-11    -9.90542
21.1991	  3.26993 -0.300025	  3.27186 -0.187586	   15.508  -6.84348  -7.54149 -0.660304  -4.13951	1.87281e-11    -9.90611
21.2001	  3.26945 -0.300029	  3.27139 -0.187586	  15.5092  -6.84111   -7.5399 -0.659585  -4.13781	1.91576e-11     -9.9083
21.2011	  3.26891 -0.300033	  3.27139 -0.187586	  15.4994  -6.85575  -7.54546 -0.660173  -4.13519	1.95486e-11    -9.91185
21.2021	  3.26839 -0.300037	  3.27039 -0.187586	  15.5012  -6.85041  -7.53985 -0.658543  -4.13034	1.93843e-11    -9.91663
21.2031	 3.26793 -0.30004	  3.26988 -0.187586	  15.5099   -6.8228  -7.51796 -0.646608  -4.11889	1.89139e-11     -9.9225
21.2041	  3.26742 -0.300044	  3.26938 -0.187586	  15.5153  -6.80486  -7.50383 -0.638706  -4.11195	1.84125e-11    -9.92934
21.2051	 3.26692 -0.30005	  3.26888 -0.187586	  15.5868  -6.32748   -7.0763 -0.422723  -3.92781	1.74917e-11    -9.92719
21.2061	  3.26639 -0.300054	  3.26839 -0.187586	     15.5  -6.84706  -7.52869 -0.660871  -4.11445	1.76581e-11    -9.91677
21.2071	  3.26591 -0.300058	  3.26787 -0.187586	     15.5  -6.84706  -7.52869 -0.660871  -4.11445	1.86073e-11    -9.90822
21.2081	  3.26539 -0.300062	  3.26738 -0.187586	  15.4859  -6.89168  -7.55784 -0.683817  -4.11961	1.98193e-11    -9.90188
21.2091	  3.26489 -0.300066	  3.26688 -0.187586	  15.4803  -6.91089  -7.57006 -0.693929  -4.12084	2.10605e-11    -9.89766
21.2101	 3.26438 -0.30007	  3.26639 -0.187586	  15.4654  -6.94276  -7.58727 -0.702954  -4.12113	2.24508e-11    -9.89541
21.2111	  3.26386 -0.300074	  3.26639 -0.187586	  15.4654  -6.94276  -7.58727 -0.702954  -4.12113	2.35745e-11      -9.895
21.2121	  3.26337 -0.300078	  3.26539 -0.187586	  15.4651  -6.94747   -7.5888 -0.706659   -4.1169	2.34495e-11    -9.89628
