Timestep 	 x_error[2] 	 command torques[4]
4.41613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.41717	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.41826	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.41912	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42117	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42314	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42412	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42519	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.42914	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43314	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43612	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.43914	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44012	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44112	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44214	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.44913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45114	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45216	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45312	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45424	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45712	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45812	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.45913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46414	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46514	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46615	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46714	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.46913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47012	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47108	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47312	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47614	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47714	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.47913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48508	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48612	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48712	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.48909	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49008	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49314	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49614	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49714	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.49914	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50014	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50115	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50207	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50312	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50608	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50712	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.50913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51714	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.51908	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52007	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52107	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52307	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52407	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52508	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52608	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52708	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.52908	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53008	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53108	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53207	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53307	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53507	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53607	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53707	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53807	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.53907	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54007	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54107	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54207	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54307	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54507	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54608	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54707	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54807	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.54907	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55007	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55107	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55207	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55612	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55712	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.55913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56514	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.56912	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57012	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57114	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57308	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57412	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57514	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.57913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58314	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58414	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58508	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58612	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58707	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.58913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59007	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59112	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59214	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59414	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.59914	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60116	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60312	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60514	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60712	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60812	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.60913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.61912	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62308	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.62913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63418	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63512	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63608	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63708	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.63915	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64012	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64414	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.64914	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65114	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65308	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.6541	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65508	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65608	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65708	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.65908	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66008	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66108	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66308	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66508	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66608	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66708	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.66908	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67007	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67107	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67308	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67508	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67608	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67708	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.67908	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68008	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68108	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68308	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68508	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68607	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68708	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.68915	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69012	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69112	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69512	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69612	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69715	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69812	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.69912	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70012	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70112	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.7041	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70614	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70712	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70812	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.70912	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71114	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71214	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71314	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71714	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71809	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.71914	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72008	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72114	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72213	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72308	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72412	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72612	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72712	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72812	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.72913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73012	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73112	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73314	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73414	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73508	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73708	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.73921	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74012	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74112	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74212	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.74913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75109	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75312	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75408	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75507	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75607	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75707	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75813	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.75913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76013	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76114	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76313	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76413	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76713	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76808	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.76915	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77008	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77208	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77308	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77412	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77513	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77613	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77714	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77809	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.77913	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.78014	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
4.78113	0.316256 0.195356	22.1792  13.935 15.5657 4.89655
